Team 1 Team 2,Pred1,Pred2,,Team 2 Team 1,Pred2,Pred1
fairleigh dickinson southern,0.353729857,0.646270143,,southern fairleigh dickinson,0.646270143,0.353729857
fairleigh dickinson saint joseph's,0.044146774,0.955853226,,saint joseph's fairleigh dickinson,0.955853226,0.044146774
fairleigh dickinson stony brook,0.101414537,0.898585463,,stony brook fairleigh dickinson,0.898585463,0.101414537
fairleigh dickinson syracuse,0.066170941,0.933829059,,syracuse fairleigh dickinson,0.933829059,0.066170941
fairleigh dickinson temple,0.093529629,0.906470371,,temple fairleigh dickinson,0.906470371,0.093529629
fairleigh dickinson texas,0.067158091,0.932841909,,texas fairleigh dickinson,0.932841909,0.067158091
fairleigh dickinson texas a&m,0.035703739,0.964296261,,texas a&m fairleigh dickinson,0.964296261,0.035703739
fairleigh dickinson texas tech,0.083096393,0.916903607,,texas tech fairleigh dickinson,0.916903607,0.083096393
fairleigh dickinson tulsa,0.078319879,0.921680121,,tulsa fairleigh dickinson,0.921680121,0.078319879
fairleigh dickinson unc asheville,0.196804628,0.803195372,,unc asheville fairleigh dickinson,0.803195372,0.196804628
fairleigh dickinson unc wilmington,0.121232278,0.878767722,,unc wilmington fairleigh dickinson,0.878767722,0.121232278
fairleigh dickinson usc,0.050692383,0.949307617,,usc fairleigh dickinson,0.949307617,0.050692383
fairleigh dickinson utah,0.050620545,0.949379455,,utah fairleigh dickinson,0.949379455,0.050620545
fairleigh dickinson vcu,0.07035284,0.92964716,,vcu fairleigh dickinson,0.92964716,0.07035284
fairleigh dickinson vanderbilt,0.065820642,0.934179358,,vanderbilt fairleigh dickinson,0.934179358,0.065820642
fairleigh dickinson villanova,0.024988033,0.975011967,,villanova fairleigh dickinson,0.975011967,0.024988033
fairleigh dickinson virginia,0.044230507,0.955769493,,virginia fairleigh dickinson,0.955769493,0.044230507
fairleigh dickinson weber st.,0.21864485,0.78135515,,weber st. fairleigh dickinson,0.78135515,0.21864485
fairleigh dickinson west virginia,0.050947155,0.949052845,,west virginia fairleigh dickinson,0.949052845,0.050947155
fairleigh dickinson green bay,0.149007844,0.850992156,,green bay fairleigh dickinson,0.850992156,0.149007844
fairleigh dickinson wichita st.,0.053740865,0.946259135,,wichita st. fairleigh dickinson,0.946259135,0.053740865
fairleigh dickinson wisconsin,0.063849994,0.936150006,,wisconsin fairleigh dickinson,0.936150006,0.063849994
fairleigh dickinson xavier,0.032120736,0.967879264,,xavier fairleigh dickinson,0.967879264,0.032120736
fairleigh dickinson yale,0.094633716,0.905366284,,yale fairleigh dickinson,0.905366284,0.094633716
florida gulf coast fresno st.,0.114972398,0.885027602,,fresno st. florida gulf coast,0.885027602,0.114972398
florida gulf coast gonzaga,0.057142663,0.942857337,,gonzaga florida gulf coast,0.942857337,0.057142663
florida gulf coast hampton,0.583812938,0.416187062,,hampton florida gulf coast,0.416187062,0.583812938
florida gulf coast hawaii,0.111087738,0.888912262,,hawaii florida gulf coast,0.888912262,0.111087738
florida gulf coast holy cross,0.851614536,0.148385464,,holy cross florida gulf coast,0.148385464,0.851614536
florida gulf coast indiana,0.053946911,0.946053089,,indiana florida gulf coast,0.946053089,0.053946911
florida gulf coast iona,0.249115742,0.750884258,,iona florida gulf coast,0.750884258,0.249115742
florida gulf coast iowa,0.07816722,0.92183278,,iowa florida gulf coast,0.92183278,0.07816722
florida gulf coast iowa st.,0.076281601,0.923718399,,iowa st. florida gulf coast,0.923718399,0.076281601
florida gulf coast kansas,0.032693432,0.967306568,,kansas florida gulf coast,0.967306568,0.032693432
florida gulf coast kentucky,0.069266387,0.930733613,,kentucky florida gulf coast,0.930733613,0.069266387
florida gulf coast maryland,0.05386757,0.94613243,,maryland florida gulf coast,0.94613243,0.05386757
florida gulf coast miami fl,0.046889858,0.953110142,,miami fl florida gulf coast,0.953110142,0.046889858
florida gulf coast michigan,0.065495542,0.934504458,,michigan florida gulf coast,0.934504458,0.065495542
florida gulf coast michigan st.,0.039049217,0.960950783,,michigan st. florida gulf coast,0.960950783,0.039049217
florida gulf coast middle tennessee,0.152175651,0.847824349,,middle tennessee florida gulf coast,0.847824349,0.152175651
florida gulf coast north carolina,0.046910648,0.953089352,,north carolina florida gulf coast,0.953089352,0.046910648
florida gulf coast northern iowa,0.090505392,0.909494608,,northern iowa florida gulf coast,0.909494608,0.090505392
florida gulf coast notre dame,0.054621297,0.945378703,,notre dame florida gulf coast,0.945378703,0.054621297
florida gulf coast oklahoma,0.038122156,0.961877844,,oklahoma florida gulf coast,0.961877844,0.038122156
florida gulf coast oregon,0.04936331,0.95063669,,oregon florida gulf coast,0.95063669,0.04936331
florida gulf coast oregon st.,0.072924095,0.927075905,,oregon st. florida gulf coast,0.927075905,0.072924095
florida gulf coast pittsburgh,0.117673803,0.882326197,,pittsburgh florida gulf coast,0.882326197,0.117673803
florida gulf coast providence,0.071643205,0.928356795,,providence florida gulf coast,0.928356795,0.071643205
florida gulf coast purdue,0.058523807,0.941476193,,purdue florida gulf coast,0.941476193,0.058523807
florida gulf coast south dakota st.,0.158464787,0.841535213,,south dakota st. florida gulf coast,0.841535213,0.158464787
florida gulf coast seton hall,0.059693015,0.940306985,,seton hall florida gulf coast,0.940306985,0.059693015
florida gulf coast stephen f. austin,0.13701499,0.86298501,,stephen f. austin florida gulf coast,0.86298501,0.13701499
florida gulf coast southern,0.684349955,0.315650045,,southern florida gulf coast,0.315650045,0.684349955
florida gulf coast saint joseph's,0.070894362,0.929105638,,saint joseph's florida gulf coast,0.929105638,0.070894362
florida gulf coast stony brook,0.13237973,0.86762027,,stony brook florida gulf coast,0.86762027,0.13237973
florida gulf coast syracuse,0.075972048,0.924027952,,syracuse florida gulf coast,0.924027952,0.075972048
florida gulf coast temple,0.076653721,0.923346279,,temple florida gulf coast,0.923346279,0.076653721
florida gulf coast texas,0.092345743,0.907654257,,texas florida gulf coast,0.907654257,0.092345743
florida gulf coast texas a&m,0.034691266,0.965308734,,texas a&m florida gulf coast,0.965308734,0.034691266
florida gulf coast texas tech,0.127498199,0.872501801,,texas tech florida gulf coast,0.872501801,0.127498199
florida gulf coast tulsa,0.09242846,0.90757154,,tulsa florida gulf coast,0.90757154,0.09242846
florida gulf coast unc asheville,0.269263762,0.730736238,,unc asheville florida gulf coast,0.730736238,0.269263762
florida gulf coast unc wilmington,0.153297881,0.846702119,,unc wilmington florida gulf coast,0.846702119,0.153297881
florida gulf coast usc,0.11276123,0.88723877,,usc florida gulf coast,0.88723877,0.11276123
florida gulf coast utah,0.06520429,0.93479571,,utah florida gulf coast,0.93479571,0.06520429
florida gulf coast vcu,0.070761115,0.929238885,,vcu florida gulf coast,0.929238885,0.070761115
florida gulf coast vanderbilt,0.121251978,0.878748022,,vanderbilt florida gulf coast,0.878748022,0.121251978
florida gulf coast villanova,0.028153818,0.971846182,,villanova florida gulf coast,0.971846182,0.028153818
florida gulf coast virginia,0.055253385,0.944746615,,virginia florida gulf coast,0.944746615,0.055253385
florida gulf coast weber st.,0.320734765,0.679265235,,weber st. florida gulf coast,0.679265235,0.320734765
florida gulf coast west virginia,0.047681264,0.952318736,,west virginia florida gulf coast,0.952318736,0.047681264
florida gulf coast green bay,0.217506922,0.782493078,,green bay florida gulf coast,0.782493078,0.217506922
florida gulf coast wichita st.,0.098658734,0.901341266,,wichita st. florida gulf coast,0.901341266,0.098658734
florida gulf coast wisconsin,0.075851483,0.924148517,,wisconsin florida gulf coast,0.924148517,0.075851483
florida gulf coast xavier,0.052669319,0.947330681,,xavier florida gulf coast,0.947330681,0.052669319
florida gulf coast yale,0.11428234,0.88571766,,yale florida gulf coast,0.88571766,0.11428234
fresno st. gonzaga,0.251353298,0.748646702,,gonzaga fresno st.,0.748646702,0.251353298
fresno st. hampton,0.805675969,0.194324031,,hampton fresno st.,0.194324031,0.805675969
fresno st. hawaii,0.313220744,0.686779256,,hawaii fresno st.,0.686779256,0.313220744
fresno st. holy cross,0.961714398,0.038285602,,holy cross fresno st.,0.038285602,0.961714398
fresno st. indiana,0.174745823,0.825254177,,indiana fresno st.,0.825254177,0.174745823
fresno st. iona,0.596337107,0.403662893,,iona fresno st.,0.403662893,0.596337107
fresno st. iowa,0.30883939,0.69116061,,iowa fresno st.,0.69116061,0.30883939
fresno st. iowa st.,0.257291196,0.742708804,,iowa st. fresno st.,0.742708804,0.257291196
fresno st. kansas,0.081457227,0.918542773,,kansas fresno st.,0.918542773,0.081457227
fresno st. kentucky,0.190900613,0.809099387,,kentucky fresno st.,0.809099387,0.190900613
fresno st. maryland,0.190788773,0.809211227,,maryland fresno st.,0.809211227,0.190788773
fresno st. miami fl,0.173526382,0.826473618,,miami fl fresno st.,0.826473618,0.173526382
fresno st. michigan,0.385293734,0.614706266,,michigan fresno st.,0.614706266,0.385293734
fresno st. michigan st.,0.13509736,0.86490264,,michigan st. fresno st.,0.86490264,0.13509736
fresno st. middle tennessee,0.6741849,0.3258151,,middle tennessee fresno st.,0.3258151,0.6741849
fresno st. north carolina,0.14084566,0.85915434,,north carolina fresno st.,0.85915434,0.14084566
fresno st. northern iowa,0.499299242,0.500700758,,northern iowa fresno st.,0.500700758,0.499299242
fresno st. notre dame,0.220820697,0.779179303,,notre dame fresno st.,0.779179303,0.220820697
fresno st. oklahoma,0.143702711,0.856297289,,oklahoma fresno st.,0.856297289,0.143702711
fresno st. oregon,0.119998135,0.880001865,,oregon fresno st.,0.880001865,0.119998135
fresno st. oregon st.,0.435414189,0.564585811,,oregon st. fresno st.,0.564585811,0.435414189
fresno st. pittsburgh,0.288022013,0.711977987,,pittsburgh fresno st.,0.711977987,0.288022013
fresno st. providence,0.298212445,0.701787555,,providence fresno st.,0.701787555,0.298212445
fresno st. purdue,0.251147516,0.748852484,,purdue fresno st.,0.748852484,0.251147516
fresno st. south dakota st.,0.549886318,0.450113682,,south dakota st. fresno st.,0.450113682,0.549886318
fresno st. seton hall,0.202175007,0.797824993,,seton hall fresno st.,0.797824993,0.202175007
fresno st. stephen f. austin,0.494624782,0.505375218,,stephen f. austin fresno st.,0.505375218,0.494624782
fresno st. southern,0.900863941,0.099136059,,southern fresno st.,0.099136059,0.900863941
fresno st. saint joseph's,0.33226756,0.66773244,,saint joseph's fresno st.,0.66773244,0.33226756
fresno st. stony brook,0.59924858,0.40075142,,stony brook fresno st.,0.40075142,0.59924858
fresno st. syracuse,0.432257682,0.567742318,,syracuse fresno st.,0.567742318,0.432257682
fresno st. temple,0.427667531,0.572332469,,temple fresno st.,0.572332469,0.427667531
fresno st. texas,0.275808054,0.724191946,,texas fresno st.,0.724191946,0.275808054
fresno st. texas a&m,0.176121514,0.823878486,,texas a&m fresno st.,0.823878486,0.176121514
fresno st. texas tech,0.292492997,0.707507003,,texas tech fresno st.,0.707507003,0.292492997
fresno st. tulsa,0.547870328,0.452129672,,tulsa fresno st.,0.452129672,0.547870328
fresno st. unc asheville,0.778576315,0.221423685,,unc asheville fresno st.,0.221423685,0.778576315
fresno st. unc wilmington,0.40604844,0.59395156,,unc wilmington fresno st.,0.59395156,0.40604844
fresno st. usc,0.384974517,0.615025483,,usc fresno st.,0.615025483,0.384974517
fresno st. utah,0.166418068,0.833581932,,utah fresno st.,0.833581932,0.166418068
fresno st. vcu,0.458080843,0.541919157,,vcu fresno st.,0.541919157,0.458080843
fresno st. vanderbilt,0.454262833,0.545737167,,vanderbilt fresno st.,0.545737167,0.454262833
fresno st. villanova,0.10582784,0.89417216,,villanova fresno st.,0.89417216,0.10582784
fresno st. virginia,0.118089296,0.881910704,,virginia fresno st.,0.881910704,0.118089296
fresno st. weber st.,0.772981163,0.227018837,,weber st. fresno st.,0.227018837,0.772981163
fresno st. west virginia,0.156998495,0.843001505,,west virginia fresno st.,0.843001505,0.156998495
fresno st. green bay,0.665804888,0.334195112,,green bay fresno st.,0.334195112,0.665804888
fresno st. wichita st.,0.308211526,0.691788474,,wichita st. fresno st.,0.691788474,0.308211526
fresno st. wisconsin,0.302373242,0.697626758,,wisconsin fresno st.,0.697626758,0.302373242
fresno st. xavier,0.133156034,0.866843966,,xavier fresno st.,0.866843966,0.133156034
fresno st. yale,0.371745603,0.628254397,,yale fresno st.,0.628254397,0.371745603
gonzaga hampton,0.876390536,0.123609464,,hampton gonzaga,0.123609464,0.876390536
gonzaga hawaii,0.61803916,0.38196084,,hawaii gonzaga,0.38196084,0.61803916
gonzaga holy cross,0.970727987,0.029272013,,holy cross gonzaga,0.029272013,0.970727987
gonzaga indiana,0.414904535,0.585095465,,indiana gonzaga,0.585095465,0.414904535
gonzaga iona,0.760531233,0.239468767,,iona gonzaga,0.239468767,0.760531233
gonzaga iowa,0.540727703,0.459272297,,iowa gonzaga,0.459272297,0.540727703
gonzaga iowa st.,0.532172755,0.467827245,,iowa st. gonzaga,0.467827245,0.532172755
gonzaga kansas,0.162507878,0.837492122,,kansas gonzaga,0.837492122,0.162507878
gonzaga kentucky,0.332715613,0.667284387,,kentucky gonzaga,0.667284387,0.332715613
gonzaga maryland,0.366510672,0.633489328,,maryland gonzaga,0.633489328,0.366510672
gonzaga miami fl,0.213129214,0.786870786,,miami fl gonzaga,0.786870786,0.213129214
gonzaga michigan,0.659447236,0.340552764,,michigan gonzaga,0.340552764,0.659447236
gonzaga michigan st.,0.268682805,0.731317195,,michigan st. gonzaga,0.731317195,0.268682805
gonzaga middle tennessee,0.815238625,0.184761375,,middle tennessee gonzaga,0.184761375,0.815238625
gonzaga north carolina,0.26938894,0.73061106,,north carolina gonzaga,0.73061106,0.26938894
gonzaga northern iowa,0.841957825,0.158042175,,northern iowa gonzaga,0.158042175,0.841957825
gonzaga notre dame,0.392178665,0.607821335,,notre dame gonzaga,0.607821335,0.392178665
gonzaga oklahoma,0.221602178,0.778397822,,oklahoma gonzaga,0.778397822,0.221602178
gonzaga oregon,0.261750845,0.738249155,,oregon gonzaga,0.738249155,0.261750845
gonzaga oregon st.,0.665563839,0.334436161,,oregon st. gonzaga,0.334436161,0.665563839
gonzaga pittsburgh,0.592258507,0.407741493,,pittsburgh gonzaga,0.407741493,0.592258507
gonzaga providence,0.537905385,0.462094615,,providence gonzaga,0.462094615,0.537905385
gonzaga purdue,0.43355861,0.56644139,,purdue gonzaga,0.56644139,0.43355861
gonzaga south dakota st.,0.739275319,0.260724681,,south dakota st. gonzaga,0.260724681,0.739275319
gonzaga seton hall,0.425168639,0.574831361,,seton hall gonzaga,0.574831361,0.425168639
gonzaga stephen f. austin,0.677676267,0.322323733,,stephen f. austin gonzaga,0.322323733,0.677676267
gonzaga southern,0.948065243,0.051934757,,southern gonzaga,0.051934757,0.948065243
gonzaga saint joseph's,0.6382392,0.3617608,,saint joseph's gonzaga,0.3617608,0.6382392
gonzaga stony brook,0.865741507,0.134258493,,stony brook gonzaga,0.134258493,0.865741507
gonzaga syracuse,0.649390104,0.350609896,,syracuse gonzaga,0.350609896,0.649390104
gonzaga temple,0.710749546,0.289250454,,temple gonzaga,0.289250454,0.710749546
gonzaga texas,0.434558556,0.565441444,,texas gonzaga,0.565441444,0.434558556
gonzaga texas a&m,0.368573976,0.631426024,,texas a&m gonzaga,0.631426024,0.368573976
gonzaga texas tech,0.535738086,0.464261914,,texas tech gonzaga,0.464261914,0.535738086
gonzaga tulsa,0.765915142,0.234084858,,tulsa gonzaga,0.234084858,0.765915142
gonzaga unc asheville,0.909430526,0.090569474,,unc asheville gonzaga,0.090569474,0.909430526
gonzaga unc wilmington,0.67831648,0.32168352,,unc wilmington gonzaga,0.32168352,0.67831648
gonzaga usc,0.683203796,0.316796204,,usc gonzaga,0.316796204,0.683203796
gonzaga utah,0.299885855,0.700114145,,utah gonzaga,0.700114145,0.299885855
gonzaga vcu,0.702167119,0.297832881,,vcu gonzaga,0.297832881,0.702167119
gonzaga vanderbilt,0.678251353,0.321748647,,vanderbilt gonzaga,0.321748647,0.678251353
gonzaga villanova,0.209936487,0.790063513,,villanova gonzaga,0.790063513,0.209936487
