Team 1 Team 2,Pred1,Pred2,,Team 2 Team 1,Pred2,Pred1
fairleigh dickinson texas a&m,0.008051314,0.991948686,,texas a&m fairleigh dickinson,0.991948686,0.008051314
fairleigh dickinson texas tech,0.022765173,0.977234827,,texas tech fairleigh dickinson,0.977234827,0.022765173
fairleigh dickinson tulsa,0.048276206,0.951723794,,tulsa fairleigh dickinson,0.951723794,0.048276206
fairleigh dickinson unc asheville,0.130049685,0.869950315,,unc asheville fairleigh dickinson,0.869950315,0.130049685
fairleigh dickinson unc wilmington,0.036714823,0.963285177,,unc wilmington fairleigh dickinson,0.963285177,0.036714823
fairleigh dickinson usc,0.02558138,0.97441862,,usc fairleigh dickinson,0.97441862,0.02558138
fairleigh dickinson utah,0.009162773,0.990837227,,utah fairleigh dickinson,0.990837227,0.009162773
fairleigh dickinson vcu,0.01926292,0.98073708,,vcu fairleigh dickinson,0.98073708,0.01926292
fairleigh dickinson vanderbilt,0.025150899,0.974849101,,vanderbilt fairleigh dickinson,0.974849101,0.025150899
fairleigh dickinson villanova,0.004667636,0.995332364,,villanova fairleigh dickinson,0.995332364,0.004667636
fairleigh dickinson virginia,0.004556079,0.995443921,,virginia fairleigh dickinson,0.995443921,0.004556079
fairleigh dickinson weber st.,0.098071438,0.901928562,,weber st. fairleigh dickinson,0.901928562,0.098071438
fairleigh dickinson west virginia,0.007643966,0.992356034,,west virginia fairleigh dickinson,0.992356034,0.007643966
fairleigh dickinson green bay,0.076790367,0.923209633,,green bay fairleigh dickinson,0.923209633,0.076790367
fairleigh dickinson wichita st.,0.014582983,0.985417017,,wichita st. fairleigh dickinson,0.985417017,0.014582983
fairleigh dickinson wisconsin,0.016867449,0.983132551,,wisconsin fairleigh dickinson,0.983132551,0.016867449
fairleigh dickinson xavier,0.007335094,0.992664906,,xavier fairleigh dickinson,0.992664906,0.007335094
fairleigh dickinson yale,0.04662609,0.95337391,,yale fairleigh dickinson,0.95337391,0.04662609
florida gulf coast fresno st.,0.17799865,0.82200135,,fresno st. florida gulf coast,0.82200135,0.17799865
florida gulf coast gonzaga,0.043567901,0.956432099,,gonzaga florida gulf coast,0.956432099,0.043567901
florida gulf coast hampton,0.706013841,0.293986159,,hampton florida gulf coast,0.293986159,0.706013841
florida gulf coast hawaii,0.185561796,0.814438204,,hawaii florida gulf coast,0.814438204,0.185561796
florida gulf coast holy cross,0.731534008,0.268465992,,holy cross florida gulf coast,0.268465992,0.731534008
florida gulf coast indiana,0.024445928,0.975554072,,indiana florida gulf coast,0.975554072,0.024445928
florida gulf coast iona,0.376707374,0.623292626,,iona florida gulf coast,0.623292626,0.376707374
florida gulf coast iowa,0.078671624,0.921328376,,iowa florida gulf coast,0.921328376,0.078671624
florida gulf coast iowa st.,0.028287304,0.971712696,,iowa st. florida gulf coast,0.971712696,0.028287304
florida gulf coast kansas,0.007634788,0.992365212,,kansas florida gulf coast,0.992365212,0.007634788
florida gulf coast kentucky,0.01562625,0.98437375,,kentucky florida gulf coast,0.98437375,0.01562625
florida gulf coast maryland,0.03535899,0.96464101,,maryland florida gulf coast,0.96464101,0.03535899
florida gulf coast miami fl,0.020717243,0.979282757,,miami fl florida gulf coast,0.979282757,0.020717243
florida gulf coast michigan,0.077040694,0.922959306,,michigan florida gulf coast,0.922959306,0.077040694
florida gulf coast michigan st.,0.013374786,0.986625214,,michigan st. florida gulf coast,0.986625214,0.013374786
florida gulf coast middle tennessee,0.218091222,0.781908778,,middle tennessee florida gulf coast,0.781908778,0.218091222
florida gulf coast north carolina,0.008443765,0.991556235,,north carolina florida gulf coast,0.991556235,0.008443765
florida gulf coast northern iowa,0.155409679,0.844590321,,northern iowa florida gulf coast,0.844590321,0.155409679
florida gulf coast notre dame,0.045212959,0.954787041,,notre dame florida gulf coast,0.954787041,0.045212959
florida gulf coast oklahoma,0.020393737,0.979606263,,oklahoma florida gulf coast,0.979606263,0.020393737
florida gulf coast oregon,0.015318632,0.984681368,,oregon florida gulf coast,0.984681368,0.015318632
florida gulf coast oregon st.,0.183054954,0.816945046,,oregon st. florida gulf coast,0.816945046,0.183054954
florida gulf coast pittsburgh,0.086418898,0.913581102,,pittsburgh florida gulf coast,0.913581102,0.086418898
florida gulf coast providence,0.075489905,0.924510095,,providence florida gulf coast,0.924510095,0.075489905
florida gulf coast purdue,0.031078406,0.968921594,,purdue florida gulf coast,0.968921594,0.031078406
florida gulf coast south dakota st.,0.215429432,0.784570568,,south dakota st. florida gulf coast,0.784570568,0.215429432
florida gulf coast seton hall,0.057306318,0.942693682,,seton hall florida gulf coast,0.942693682,0.057306318
florida gulf coast stephen f. austin,0.129798603,0.870201397,,stephen f. austin florida gulf coast,0.870201397,0.129798603
florida gulf coast southern,0.706163247,0.293836753,,southern florida gulf coast,0.293836753,0.706163247
florida gulf coast saint joseph's,0.059821425,0.940178575,,saint joseph's florida gulf coast,0.940178575,0.059821425
florida gulf coast stony brook,0.318942188,0.681057812,,stony brook florida gulf coast,0.681057812,0.318942188
florida gulf coast syracuse,0.081119388,0.918880612,,syracuse florida gulf coast,0.918880612,0.081119388
florida gulf coast temple,0.202838129,0.797161871,,temple florida gulf coast,0.797161871,0.202838129
florida gulf coast texas,0.088170537,0.911829463,,texas florida gulf coast,0.911829463,0.088170537
florida gulf coast texas a&m,0.030476625,0.969523375,,texas a&m florida gulf coast,0.969523375,0.030476625
florida gulf coast texas tech,0.127881115,0.872118885,,texas tech florida gulf coast,0.872118885,0.127881115
florida gulf coast tulsa,0.237685052,0.762314948,,tulsa florida gulf coast,0.762314948,0.237685052
florida gulf coast unc asheville,0.447422507,0.552577493,,unc asheville florida gulf coast,0.552577493,0.447422507
florida gulf coast unc wilmington,0.193278906,0.806721094,,unc wilmington florida gulf coast,0.806721094,0.193278906
florida gulf coast usc,0.12278486,0.87721514,,usc florida gulf coast,0.87721514,0.12278486
florida gulf coast utah,0.042388347,0.957611653,,utah florida gulf coast,0.957611653,0.042388347
florida gulf coast vcu,0.10177488,0.89822512,,vcu florida gulf coast,0.89822512,0.10177488
florida gulf coast vanderbilt,0.141625426,0.858374574,,vanderbilt florida gulf coast,0.858374574,0.141625426
florida gulf coast villanova,0.009295577,0.990704423,,villanova florida gulf coast,0.990704423,0.009295577
florida gulf coast virginia,0.008957228,0.991042772,,virginia florida gulf coast,0.991042772,0.008957228
florida gulf coast weber st.,0.389289705,0.610710295,,weber st. florida gulf coast,0.610710295,0.389289705
florida gulf coast west virginia,0.026577233,0.973422767,,west virginia florida gulf coast,0.973422767,0.026577233
florida gulf coast green bay,0.234906945,0.765093055,,green bay florida gulf coast,0.765093055,0.234906945
florida gulf coast wichita st.,0.075313385,0.924686615,,wichita st. florida gulf coast,0.924686615,0.075313385
florida gulf coast wisconsin,0.090017286,0.909982714,,wisconsin florida gulf coast,0.909982714,0.090017286
florida gulf coast xavier,0.029536379,0.970463621,,xavier florida gulf coast,0.970463621,0.029536379
florida gulf coast yale,0.272514182,0.727485818,,yale florida gulf coast,0.727485818,0.272514182
fresno st. gonzaga,0.199674145,0.800325855,,gonzaga fresno st.,0.800325855,0.199674145
fresno st. hampton,0.924418116,0.075581884,,hampton fresno st.,0.075581884,0.924418116
fresno st. hawaii,0.515527344,0.484472656,,hawaii fresno st.,0.484472656,0.515527344
fresno st. holy cross,0.93185763,0.06814237,,holy cross fresno st.,0.06814237,0.93185763
fresno st. indiana,0.137221639,0.862778361,,indiana fresno st.,0.862778361,0.137221639
fresno st. iona,0.750647276,0.249352724,,iona fresno st.,0.249352724,0.750647276
fresno st. iowa,0.335473583,0.664526417,,iowa fresno st.,0.664526417,0.335473583
fresno st. iowa st.,0.159308255,0.840691745,,iowa st. fresno st.,0.840691745,0.159308255
fresno st. kansas,0.023012207,0.976987793,,kansas fresno st.,0.976987793,0.023012207
fresno st. kentucky,0.071024374,0.928975626,,kentucky fresno st.,0.928975626,0.071024374
fresno st. maryland,0.147694797,0.852305203,,maryland fresno st.,0.852305203,0.147694797
fresno st. miami fl,0.078730507,0.921269493,,miami fl fresno st.,0.921269493,0.078730507
fresno st. michigan,0.254026056,0.745973944,,michigan fresno st.,0.745973944,0.254026056
fresno st. michigan st.,0.064173647,0.935826353,,michigan st. fresno st.,0.935826353,0.064173647
fresno st. middle tennessee,0.578328898,0.421671102,,middle tennessee fresno st.,0.421671102,0.578328898
fresno st. north carolina,0.030715536,0.969284464,,north carolina fresno st.,0.969284464,0.030715536
fresno st. northern iowa,0.392567453,0.607432547,,northern iowa fresno st.,0.607432547,0.392567453
fresno st. notre dame,0.17002878,0.82997122,,notre dame fresno st.,0.82997122,0.17002878
fresno st. oklahoma,0.086002604,0.913997396,,oklahoma fresno st.,0.913997396,0.086002604
fresno st. oregon,0.062643599,0.937356401,,oregon fresno st.,0.937356401,0.062643599
fresno st. oregon st.,0.444046168,0.555953832,,oregon st. fresno st.,0.555953832,0.444046168
fresno st. pittsburgh,0.326751025,0.673248975,,pittsburgh fresno st.,0.673248975,0.326751025
fresno st. providence,0.211616846,0.788383154,,providence fresno st.,0.788383154,0.211616846
fresno st. purdue,0.1621806,0.8378194,,purdue fresno st.,0.8378194,0.1621806
fresno st. south dakota st.,0.595586349,0.404413651,,south dakota st. fresno st.,0.404413651,0.595586349
fresno st. seton hall,0.216248533,0.783751467,,seton hall fresno st.,0.783751467,0.216248533
fresno st. stephen f. austin,0.488340228,0.511659772,,stephen f. austin fresno st.,0.511659772,0.488340228
fresno st. southern,0.904252123,0.095747877,,southern fresno st.,0.095747877,0.904252123
fresno st. saint joseph's,0.226618238,0.773381762,,saint joseph's fresno st.,0.773381762,0.226618238
fresno st. stony brook,0.731571906,0.268428094,,stony brook fresno st.,0.268428094,0.731571906
fresno st. syracuse,0.29367035,0.70632965,,syracuse fresno st.,0.70632965,0.29367035
fresno st. temple,0.464940247,0.535059753,,temple fresno st.,0.535059753,0.464940247
fresno st. texas,0.264346229,0.735653771,,texas fresno st.,0.735653771,0.264346229
fresno st. texas a&m,0.110290552,0.889709448,,texas a&m fresno st.,0.889709448,0.110290552
fresno st. texas tech,0.371779458,0.628220542,,texas tech fresno st.,0.628220542,0.371779458
fresno st. tulsa,0.599402955,0.400597045,,tulsa fresno st.,0.400597045,0.599402955
fresno st. unc asheville,0.792824042,0.207175958,,unc asheville fresno st.,0.207175958,0.792824042
fresno st. unc wilmington,0.547350208,0.452649792,,unc wilmington fresno st.,0.452649792,0.547350208
fresno st. usc,0.424560648,0.575439352,,usc fresno st.,0.575439352,0.424560648
fresno st. utah,0.124405363,0.875594637,,utah fresno st.,0.875594637,0.124405363
fresno st. vcu,0.365357891,0.634642109,,vcu fresno st.,0.634642109,0.365357891
fresno st. vanderbilt,0.477349996,0.522650004,,vanderbilt fresno st.,0.522650004,0.477349996
fresno st. villanova,0.031763557,0.968236443,,villanova fresno st.,0.968236443,0.031763557
fresno st. virginia,0.02831452,0.97168548,,virginia fresno st.,0.97168548,0.02831452
fresno st. weber st.,0.747729628,0.252270372,,weber st. fresno st.,0.252270372,0.747729628
fresno st. west virginia,0.09517074,0.90482926,,west virginia fresno st.,0.90482926,0.09517074
fresno st. green bay,0.56639792,0.43360208,,green bay fresno st.,0.43360208,0.56639792
fresno st. wichita st.,0.324899513,0.675100487,,wichita st. fresno st.,0.675100487,0.324899513
fresno st. wisconsin,0.275963566,0.724036434,,wisconsin fresno st.,0.724036434,0.275963566
fresno st. xavier,0.128257188,0.871742812,,xavier fresno st.,0.871742812,0.128257188
fresno st. yale,0.629054751,0.370945249,,yale fresno st.,0.370945249,0.629054751
gonzaga hampton,0.985873111,0.014126889,,hampton gonzaga,0.014126889,0.985873111
gonzaga hawaii,0.770385408,0.229614592,,hawaii gonzaga,0.229614592,0.770385408
gonzaga holy cross,0.986564814,0.013435186,,holy cross gonzaga,0.013435186,0.986564814
gonzaga indiana,0.431152409,0.568847591,,indiana gonzaga,0.568847591,0.431152409
gonzaga iona,0.905856388,0.094143612,,iona gonzaga,0.094143612,0.905856388
gonzaga iowa,0.631548714,0.368451286,,iowa gonzaga,0.368451286,0.631548714
gonzaga iowa st.,0.476593621,0.523406379,,iowa st. gonzaga,0.523406379,0.476593621
gonzaga kansas,0.135576226,0.864423774,,kansas gonzaga,0.864423774,0.135576226
gonzaga kentucky,0.299984339,0.700015661,,kentucky gonzaga,0.700015661,0.299984339
gonzaga maryland,0.395047037,0.604952963,,maryland gonzaga,0.604952963,0.395047037
gonzaga miami fl,0.271641619,0.728358381,,miami fl gonzaga,0.728358381,0.271641619
gonzaga michigan,0.540169355,0.459830645,,michigan gonzaga,0.459830645,0.540169355
gonzaga michigan st.,0.308120579,0.691879421,,michigan st. gonzaga,0.691879421,0.308120579
gonzaga middle tennessee,0.850359239,0.149640761,,middle tennessee gonzaga,0.149640761,0.850359239
gonzaga north carolina,0.195838905,0.804161095,,north carolina gonzaga,0.804161095,0.195838905
gonzaga northern iowa,0.665802036,0.334197964,,northern iowa gonzaga,0.334197964,0.665802036
gonzaga notre dame,0.441531701,0.558468299,,notre dame gonzaga,0.558468299,0.441531701
gonzaga oklahoma,0.301053856,0.698946144,,oklahoma gonzaga,0.698946144,0.301053856
gonzaga oregon,0.243780393,0.756219607,,oregon gonzaga,0.756219607,0.243780393
gonzaga oregon st.,0.736772439,0.263227561,,oregon st. gonzaga,0.263227561,0.736772439
gonzaga pittsburgh,0.64028129,0.35971871,,pittsburgh gonzaga,0.35971871,0.64028129
gonzaga providence,0.46833847,0.53166153,,providence gonzaga,0.53166153,0.46833847
gonzaga purdue,0.449786194,0.550213806,,purdue gonzaga,0.550213806,0.449786194
gonzaga south dakota st.,0.82646498,0.17353502,,south dakota st. gonzaga,0.17353502,0.82646498
gonzaga seton hall,0.475236162,0.524763838,,seton hall gonzaga,0.524763838,0.475236162
gonzaga stephen f. austin,0.752104944,0.247895056,,stephen f. austin gonzaga,0.247895056,0.752104944
gonzaga southern,0.983068512,0.016931488,,southern gonzaga,0.016931488,0.983068512
gonzaga saint joseph's,0.501596297,0.498403703,,saint joseph's gonzaga,0.498403703,0.501596297
gonzaga stony brook,0.894656771,0.105343229,,stony brook gonzaga,0.105343229,0.894656771
gonzaga syracuse,0.581294839,0.418705161,,syracuse gonzaga,0.418705161,0.581294839
gonzaga temple,0.772998056,0.227001944,,temple gonzaga,0.227001944,0.772998056
gonzaga texas,0.534905233,0.465094767,,texas gonzaga,0.465094767,0.534905233
gonzaga texas a&m,0.321146933,0.678853067,,texas a&m gonzaga,0.678853067,0.321146933
gonzaga texas tech,0.663379826,0.336620174,,texas tech gonzaga,0.336620174,0.663379826
gonzaga tulsa,0.833122339,0.166877661,,tulsa gonzaga,0.166877661,0.833122339
gonzaga unc asheville,0.936337509,0.063662491,,unc asheville gonzaga,0.063662491,0.936337509
gonzaga unc wilmington,0.792643958,0.207356042,,unc wilmington gonzaga,0.207356042,0.792643958
gonzaga usc,0.724268252,0.275731748,,usc gonzaga,0.275731748,0.724268252
gonzaga utah,0.294741128,0.705258872,,utah gonzaga,0.705258872,0.294741128
gonzaga vcu,0.630134651,0.369865349,,vcu gonzaga,0.369865349,0.630134651
gonzaga vanderbilt,0.725183787,0.274816213,,vanderbilt gonzaga,0.274816213,0.725183787
gonzaga villanova,0.189334424,0.810665576,,villanova gonzaga,0.810665576,0.189334424
gonzaga virginia,0.184093263,0.815906737,,virginia gonzaga,0.815906737,0.184093263
gonzaga weber st.,0.923184963,0.076815037,,weber st. gonzaga,0.076815037,0.923184963
gonzaga west virginia,0.295054042,0.704945958,,west virginia gonzaga,0.704945958,0.295054042
gonzaga green bay,0.861314674,0.138685326,,green bay gonzaga,0.138685326,0.861314674
gonzaga wichita st.,0.611950757,0.388049243,,wichita st. gonzaga,0.388049243,0.611950757
gonzaga wisconsin,0.549983115,0.450016885,,wisconsin gonzaga,0.450016885,0.549983115
gonzaga xavier,0.354987727,0.645012273,,xavier gonzaga,0.645012273,0.354987727
